"http://codex.wordpress.org/Contributing_to_WordPress","http://codex.wordpress.org/Contributing_to_WordPress"
"WordPress is created by a worldwide team of passionate individuals.","WordPress is created by a worldwide team of passionate individuals."
"Translators","Translators"
"Want to see your name in lights on this page? <a href=\"%s\">Get involved in WordPress</a>.","Want to see your name in lights on this page? <a href=\"%s\">Get involved in WordPress</a>."
"Project Leaders","Project Leaders"
"Extended Core Team","Extended Core Team"
"Core Developers","Core Developers"
"Recent Rockstars","Recent Rockstars"
"Core Contributors to WordPress %s","Core Contributors to WordPress %s"
"Contributing Developers","Contributing Developers"
"Cofounder, Project Lead","Cofounder, Project Lead"
"Lead Developer","Lead Developer"
"User Experience Lead","User Experience Lead"
"Core Developer","Core Developer"
"Core Committer","Core Committer"
"Guest Committer","Guest Committer"
"Developer","Developer"
"Designer","Designer"
"Internationalization","Internationalization"
"Icon Design","Icon Design"
"You can customize the look of your site without touching any of your theme&#8217;s code by using a custom background. Your background can be an image or a color.","You can customize the look of your site without touching any of your theme&#8217;s code by using a custom background. Your background can be an image or a color."
"To use a background image, simply upload it or choose an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button. You can display a single instance of your image, or tile it to fill the screen. You can have your background fixed in place, so your site content moves on top of it, or you can have it scroll with your site.","To use a background image, simply upload it or choose an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button. You can display a single instance of your image, or tile it to fill the screen. You can have your background fixed in place, so your site content moves on top of it, or you can have it scroll with your site."
"You can also choose a background color by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker.","You can also choose a background color by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker."
"Don&#8217;t forget to click on the Save Changes button when you are finished.","Don&#8217;t forget to click on the Save Changes button when you are finished."
"<a href=\"http://codex.wordpress.org/Appearance_Background_Screen\" target=\"_blank\">Documentation on Custom Background</a>","<a href=\"http://codex.wordpress.org/Appearance_Background_Screen\" target=\"_blank\">Documentation on Custom Background</a>"
"Custom Background","Custom Background"
"Background updated. <a href=\"%s\">Visit your site</a> to see how it looks.","Background updated. <a href=\"%s\">Visit your site</a> to see how it looks."
"Remove Background Image","Remove Background Image"
"This will remove the background image. You will not be able to restore any customizations.","This will remove the background image. You will not be able to restore any customizations."
"Restore Original Image","Restore Original Image"
"This will restore the original background image. You will not be able to restore any customizations.","This will restore the original background image. You will not be able to restore any customizations."
"Select Image","Select Image"
"Choose an image from your computer:","Choose an image from your computer:"
"Or choose an image from your media library:","Or choose an image from your media library:"
"Choose a Background Image","Choose a Background Image"
"Set as background","Set as background"
"Choose Image","Choose Image"
"Display Options","Display Options"
"Position","Position"
"Repeat","Repeat"
"Attachment","Attachment"
"The uploaded file is not a valid image. Please try again.","The uploaded file is not a valid image. Please try again."
"This screen is used to customize the header section of your theme.","This screen is used to customize the header section of your theme."
"You can choose from the theme&#8217;s default header images, or use one of your own. You can also customize how your Site Title and Tagline are displayed.","You can choose from the theme&#8217;s default header images, or use one of your own. You can also customize how your Site Title and Tagline are displayed."
"You can set a custom image header for your site. Simply upload the image and crop it, and the new header will go live immediately. Alternatively, you can use an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button.","You can set a custom image header for your site. Simply upload the image and crop it, and the new header will go live immediately. Alternatively, you can use an image that has already been uploaded to your Media Library by clicking the &#8220;Choose Image&#8221; button."
"Some themes come with additional header images bundled. If you see multiple images displayed, select the one you&#8217;d like and click the &#8220;Save Changes&#8221; button.","Some themes come with additional header images bundled. If you see multiple images displayed, select the one you&#8217;d like and click the &#8220;Save Changes&#8221; button."
"If your theme has more than one default header image, or you have uploaded more than one custom header image, you have the option of having WordPress display a randomly different image on each page of your site. Click the &#8220;Random&#8221; radio button next to the Uploaded Images or Default Images section to enable this feature.","If your theme has more than one default header image, or you have uploaded more than one custom header image, you have the option of having WordPress display a randomly different image on each page of your site. Click the &#8220;Random&#8221; radio button next to the Uploaded Images or Default Images section to enable this feature."
"If you don&#8217;t want a header image to be displayed on your site at all, click the &#8220;Remove Header Image&#8221; button at the bottom of the Header Image section of this page. If you want to re-enable the header image later, you just have to select one of the other image options and click &#8220;Save Changes&#8221;.","If you don&#8217;t want a header image to be displayed on your site at all, click the &#8220;Remove Header Image&#8221; button at the bottom of the Header Image section of this page. If you want to re-enable the header image later, you just have to select one of the other image options and click &#8220;Save Changes&#8221;."
"Header Text","Header Text"
"For most themes, the header text is your Site Title and Tagline, as defined in the <a href=\"%s\">General Settings</a> section.","For most themes, the header text is your Site Title and Tagline, as defined in the <a href=\"%s\">General Settings</a> section."
"In the Header Text section of this page, you can choose whether to display this text or hide it. You can also choose a color for the text by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker.","In the Header Text section of this page, you can choose whether to display this text or hide it. You can also choose a color for the text by clicking the Select Color button and either typing in a legitimate HTML hex value, e.g. &#8220;#ff0000&#8221; for red, or by choosing a color using the color picker."
"Don&#8217;t forget to click &#8220;Save Changes&#8221; when you&#8217;re done!","Don&#8217;t forget to click &#8220;Save Changes&#8221; when you&#8217;re done!"
